,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,mesh_convexity,ID,class
10,0.9603153377634975,0.0662733478561738,21.406020600423528,0.00793573100449269,"[0.22324 0.21916 0.1283  0.09678 0.08528 0.07076 0.06402 0.05716 0.03934
 0.01596]","[0.36451943 0.41206544 0.17842536 0.04498978 0.         0.
 0.         0.         0.         0.        ]","[0.2418972  0.37503241 0.231386   0.09735325 0.03797595 0.01635519
 0.         0.         0.         0.        ]","[0.19972 0.55252 0.22048 0.02586 0.00142 0.      0.      0.      0.
 0.     ]","[4.6996e-01 4.9996e-01 2.9960e-02 1.2000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",124.34128348736155,1.0213372343124478,0.17555645745784476,590,handheld
11,1.5451851774545442,0.0801088687676232,5.986439281188361,0.01647293108628961,"[0.13366 0.20704 0.18686 0.14432 0.12338 0.08338 0.05412 0.03734 0.02276
 0.00714]","[0.429451   0.35915854 0.16829143 0.03386352 0.00923551 0.
 0.         0.         0.         0.        ]","[0.17094085 0.46707614 0.19343517 0.11911219 0.03796913 0.01146652
 0.         0.         0.         0.        ]","[1.5960e-01 5.2196e-01 2.6348e-01 4.6160e-02 7.1200e-03 1.4200e-03
 2.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[3.5428e-01 5.3570e-01 1.0320e-01 6.6600e-03 1.6000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",120.21190061617548,1.027870657706017,0.12414574038735747,1407,winged_vehicle
12,2.1105171119617103,0.23447749383227232,12.239145360079338,0.07561297975796596,"[0.15474 0.19852 0.17986 0.14412 0.10894 0.08078 0.0612  0.04164 0.02274
 0.00746]","[0.096548   0.46601942 0.41208198 0.02535059 0.         0.
 0.         0.         0.         0.        ]","[0.10662784 0.23962343 0.30630074 0.23070786 0.0954385  0.02130163
 0.         0.         0.         0.        ]","[0.0594  0.31918 0.3609  0.1961  0.06054 0.00388 0.      0.      0.
 0.     ]","[0.16892 0.5421  0.27228 0.0167  0.      0.      0.      0.      0.
 0.     ]",14.538565372312354,1.0154031268550436,0.5162027322396078,183,human
13,1.1555503953058568,0.2777044028006819,6.184655678562158,0.06647047982013236,"[0.12556 0.20474 0.18492 0.1422  0.11124 0.09112 0.0696  0.04346 0.02172
 0.00544]","[0.11713996 0.59381339 0.23580122 0.05324544 0.         0.
 0.         0.         0.         0.        ]","[0.12035264 0.32515558 0.26426121 0.17388703 0.09258816 0.02375539
 0.         0.         0.         0.        ]","[0.069   0.33332 0.42858 0.16628 0.00282 0.      0.      0.      0.
 0.     ]","[0.20416 0.55434 0.23676 0.00474 0.      0.      0.      0.      0.
 0.     ]",3.087853378598617,1.007529804443025,0.6492862654966659,100,quadruped
14,1.1696193692534431,0.1001546923455255,29.186984113072448,0.013886783928815913,"[0.28106 0.19012 0.10096 0.08452 0.09754 0.06796 0.05364 0.05372 0.0484
 0.02208]","[0.36814469 0.46091015 0.13827305 0.03267211 0.         0.
 0.         0.         0.         0.        ]","[0.27285053 0.33900941 0.22752831 0.10472165 0.04368719 0.0122029
 0.         0.         0.         0.        ]","[0.2506  0.55392 0.17542 0.01936 0.0007  0.      0.      0.      0.
 0.     ]","[5.2418e-01 4.5876e-01 1.6980e-02 8.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",73.36314239647616,1.017850506569113,0.24668111298663595,591,handheld
15,1.2024119192518405,0.05600418944647783,6.203201646142378,0.016280370121575086,"[0.14614 0.20442 0.1608  0.1359  0.11268 0.0815  0.06484 0.04862 0.0347
 0.0104 ]","[0.3393802  0.23582766 0.33862434 0.08314437 0.00302343 0.
 0.         0.         0.         0.        ]","[0.12064873 0.27004329 0.24432963 0.22318418 0.09605219 0.04574199
 0.         0.         0.         0.        ]","[0.10102 0.29942 0.32282 0.18392 0.0769  0.01456 0.00136 0.      0.
 0.     ]","[0.23784 0.44596 0.24024 0.06872 0.00724 0.      0.      0.      0.
 0.     ]",57.99344346332102,1.0221424863232131,0.08395756444426225,1408,winged_vehicle
16,0.9961679808734528,0.04081353265326956,2.3466006838587052,0.02857454313971433,"[0.09958 0.17704 0.19072 0.1798  0.1446  0.09416 0.05726 0.03388 0.01732
 0.00564]","[0.07164053 0.4323866  0.42984315 0.06612972 0.         0.
 0.         0.         0.         0.        ]","[0.0685385  0.22188765 0.2899675  0.26559914 0.13328813 0.02071909
 0.         0.         0.         0.        ]","[3.7300e-02 2.3622e-01 3.5556e-01 2.4840e-01 1.0394e-01 1.8560e-02
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[1.0464e-01 3.9472e-01 3.6254e-01 1.2556e-01 1.2400e-02 1.4000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",10.705002444652209,1.0315082679135443,0.10927685485155691,1000,plant
17,2.9954901215809526,0.29814289915102904,3.259299317268196,0.09480538913049047,"[0.119   0.17442 0.1985  0.17376 0.1229  0.08178 0.05808 0.0383  0.024
 0.00926]","[0.05549793 0.58143154 0.34284232 0.02022822 0.         0.
 0.         0.         0.         0.        ]","[9.24138481e-02 2.15838385e-01 4.18474793e-01 1.86303446e-01
 7.26707084e-02 1.39199107e-02 3.78908743e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[7.3020e-02 2.7774e-01 3.5934e-01 2.6396e-01 2.5900e-02 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.17784 0.45552 0.2859  0.0801  0.00064 0.      0.      0.      0.
 0.     ]",26.441449030999355,1.147864205379713,0.39809906837215686,592,handheld
18,0.5821169843832015,0.24484362579643656,72.80625068319183,0.00991561955804112,"[0.28366 0.18702 0.09974 0.08006 0.07102 0.05808 0.06054 0.07178 0.06736
 0.02074]","[0.36092097 0.3018046  0.25700062 0.0802738  0.         0.
 0.         0.         0.         0.        ]","[0.20951336 0.31009174 0.25057838 0.11102912 0.0706422  0.04814519
 0.         0.         0.         0.        ]","[0.23908 0.49732 0.26262 0.00098 0.      0.      0.      0.      0.
 0.     ]","[0.52644 0.47206 0.0015  0.      0.      0.      0.      0.      0.
 0.     ]",17.739391897212585,1.0047800866916103,0.43956650977137635,184,human
19,1.4512643927928228,0.03367079602851453,7.83281859063709,0.006161473232614517,"[0.15308 0.2118  0.17156 0.13918 0.117   0.08168 0.05518 0.03712 0.02424
 0.00916]","[0.50391525 0.26301244 0.20036849 0.02533395 0.00736988 0.
 0.         0.         0.         0.        ]","[0.22149993 0.39601986 0.22209815 0.10538595 0.04512553 0.00987059
 0.         0.         0.         0.        ]","[1.6124e-01 4.6942e-01 2.6866e-01 6.9720e-02 2.6880e-02 3.8000e-03
 2.8000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[0.33884 0.53226 0.12092 0.00798 0.      0.      0.      0.      0.
 0.     ]",711.8985590127982,1.00694682902773,0.055813619210260845,1409,winged_vehicle
20,1.425022181679559,0.035102974633929376,5.446390941715054,0.015849834132428964,"[0.1406  0.21162 0.17816 0.1309  0.10724 0.08068 0.06262 0.0467  0.03092
 0.01056]","[0.397463   0.42029598 0.14926004 0.03298097 0.         0.
 0.         0.         0.         0.        ]","[0.18761591 0.41657194 0.23824908 0.11731977 0.03501845 0.00522485
 0.         0.         0.         0.        ]","[1.4902e-01 4.9046e-01 2.9724e-01 5.9580e-02 3.5800e-03 1.2000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.36016 0.53976 0.09758 0.0025  0.      0.      0.      0.      0.
 0.     ]",101.85047453879118,1.0333562156410538,0.09053282418537292,1001,plant
21,2.021946018671292,0.05354332193082638,6.993715641241229,0.02184750811426953,"[0.1596  0.20788 0.13318 0.12656 0.12312 0.083   0.06302 0.0534  0.03674
 0.0135 ]","[0.11737089 0.23675386 0.37357478 0.27230047 0.         0.
 0.         0.         0.         0.        ]","[0.0733848  0.21143758 0.2566174  0.13897034 0.13910997 0.14485469
 0.03562524 0.         0.         0.        ]","[4.4200e-02 2.4326e-01 3.3058e-01 2.4842e-01 1.1678e-01 1.6700e-02
 6.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[1.0828e-01 3.9990e-01 3.5792e-01 1.2026e-01 1.3480e-02 1.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",153.12724823518948,1.189341486304501,0.07120981433309194,593,handheld
22,0.6140818752907596,0.12018148756197417,34.57373933229049,0.010287890424970319,"[0.25962 0.18436 0.10542 0.08176 0.07588 0.06424 0.06424 0.07062 0.06836
 0.0255 ]","[0.38071625 0.35151515 0.1707989  0.0969697  0.         0.
 0.         0.         0.         0.        ]","[0.21886777 0.31095336 0.25657541 0.10628328 0.06171609 0.0456041
 0.         0.         0.         0.        ]","[2.2486e-01 5.1904e-01 2.4384e-01 1.2240e-02 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.50448 0.48094 0.01458 0.      0.      0.      0.      0.      0.
 0.     ]",19.345225856392272,1.0068313869566243,0.3068616426532368,185,human
23,0.6514668027655793,0.1174963068063429,28.060482683035932,0.010768759395430774,"[0.24252 0.19308 0.10674 0.10242 0.08806 0.05998 0.05918 0.07042 0.05808
 0.01952]","[0.49109792 0.19436202 0.30464886 0.0098912  0.         0.
 0.         0.         0.         0.        ]","[0.21295225 0.33367905 0.30037098 0.08165463 0.05167737 0.01966572
 0.         0.         0.         0.        ]","[2.6684e-01 3.9750e-01 3.1588e-01 1.9760e-02 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.57634 0.39724 0.02642 0.      0.      0.      0.      0.      0.
 0.     ]",21.081094208332036,1.0085362089211274,0.3281148757383831,141,human
24,10.897688877620565,0.018305418436636692,1.574345902601685,0.013973245084128543,"[0.08992 0.20112 0.22092 0.17084 0.1223  0.08426 0.05336 0.03284 0.01872
 0.00572]","[0.17581602 0.50890208 0.3152819  0.         0.         0.
 0.         0.         0.         0.        ]","[0.07668522 0.31509965 0.35563668 0.20380234 0.04550442 0.00327169
 0.         0.         0.         0.        ]","[0.0419  0.34818 0.42264 0.16294 0.02364 0.0007  0.      0.      0.
 0.     ]","[0.13992 0.51604 0.2986  0.04392 0.00152 0.      0.      0.      0.
 0.     ]",58607.91728142088,1.0193366908666635,0.04200171254366221,1002,plant
25,3.4648991481201845,0.41171967130546916,6.458581847120194,0.09070154516511927,"[0.14648 0.22608 0.1593  0.12332 0.10564 0.08124 0.06484 0.04854 0.03294
 0.01162]","[0.15220862 0.39276211 0.3688132  0.08621607 0.         0.
 0.         0.         0.         0.        ]","[0.08183577 0.29170074 0.297445   0.16961525 0.09998604 0.05658496
 0.00283224 0.         0.         0.        ]","[6.4920e-02 3.2098e-01 4.1660e-01 1.7388e-01 2.3560e-02 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[1.8038e-01 5.0290e-01 2.8430e-01 3.2240e-02 1.8000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",44.70849492902664,1.091245020914185,0.5499037651505289,594,handheld
26,0.5779705712583798,0.16560287071287627,55.15575197501394,0.0086555015510298,"[0.25348 0.17984 0.11986 0.09476 0.08502 0.07188 0.05904 0.06624 0.05414
 0.01574]","[0.26436782 0.57471264 0.07969349 0.08122605 0.         0.
 0.         0.         0.         0.        ]","[0.28518703 0.24648379 0.27954115 0.08536658 0.05380549 0.04961596
 0.         0.         0.         0.        ]","[0.26184 0.47772 0.24954 0.0109  0.      0.      0.      0.      0.
 0.     ]","[0.55314 0.43862 0.00824 0.      0.      0.      0.      0.      0.
 0.     ]",22.786641885426864,1.0045480645240425,0.3050649055799174,186,human
27,1.4686168355589861,0.01913940846819232,7.094041627250568,0.00413853890781111,"[0.16224 0.19414 0.17652 0.14164 0.11288 0.07944 0.05632 0.04098 0.02542
 0.01042]","[0.54114994 0.24633596 0.17080045 0.04171364 0.         0.
 0.         0.         0.         0.        ]","[0.25353461 0.37723094 0.20463836 0.12076495 0.03727042 0.00656071
 0.         0.         0.         0.        ]","[0.21718 0.47224 0.2348  0.05956 0.0155  0.00072 0.      0.      0.
 0.     ]","[0.44046 0.47818 0.07768 0.00368 0.      0.      0.      0.      0.
 0.     ]",1635.2307635367324,1.0072547082406713,0.03144714089513703,1410,winged_vehicle
28,3.171047557397405,0.005303084331209737,1.3322979849992032,0.005043142721102433,"[0.1037  0.19612 0.2005  0.1685  0.1216  0.08484 0.05732 0.03824 0.0221
 0.00708]","[0.19399604 0.40555084 0.35174172 0.04871141 0.         0.
 0.         0.         0.         0.        ]","[0.07616693 0.27553686 0.33639064 0.22148226 0.07732339 0.01309991
 0.         0.         0.         0.        ]","[4.1200e-02 2.7606e-01 3.9404e-01 2.2556e-01 5.5220e-02 7.5600e-03
 3.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[1.2340e-01 4.7742e-01 3.2604e-01 6.7820e-02 5.2000e-03 1.2000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",11085.451209609631,1.099503038127226,0.013055508314934322,1003,plant
29,4.980649512597354,0.15986776983075382,3.6209886114811387,0.09016653487909088,"[0.11328 0.19762 0.17742 0.16618 0.1371  0.09154 0.0582  0.03538 0.01786
 0.00542]","[0.0744619  0.13379872 0.5008726  0.29086678 0.         0.
 0.         0.         0.         0.        ]","[0.05087348 0.14087428 0.23466417 0.2120493  0.17635211 0.14911056
 0.03519863 0.00087747 0.         0.        ]","[0.01734 0.12934 0.25082 0.28896 0.21586 0.0922  0.00548 0.      0.
 0.     ]","[0.0617  0.29026 0.36436 0.2196  0.06044 0.00364 0.      0.      0.
 0.     ]",134.3738657436357,1.2442178487186237,0.20745210208216353,595,handheld
30,1.58771606923854,0.11489104030692554,32.74580433514733,0.02883711078447574,"[0.20944 0.19218 0.148   0.1064  0.08826 0.0708  0.06416 0.05632 0.04396
 0.02048]","[0.33374536 0.47466007 0.15760198 0.03399258 0.         0.
 0.         0.         0.         0.        ]","[0.20263667 0.40321905 0.24569696 0.10532719 0.03819382 0.0049263
 0.         0.         0.         0.        ]","[0.2227  0.43914 0.2645  0.07128 0.00238 0.      0.      0.      0.
 0.     ]","[0.5149  0.45342 0.0309  0.00078 0.      0.      0.      0.      0.
 0.     ]",42.556181811742945,1.021549989925603,0.27649363470181115,187,human
31,2.0175421424312856,0.3658385222911718,7.5613403825620695,0.042972277222461726,"[0.1367  0.1898  0.20214 0.1584  0.11418 0.08224 0.05478 0.03342 0.0169
 0.01144]","[0.09849663 0.67858994 0.22032141 0.00259202 0.         0.
 0.         0.         0.         0.        ]","[0.13500469 0.31923253 0.39615868 0.11876982 0.02872016 0.00211412
 0.         0.         0.         0.        ]","[0.13568 0.35628 0.39816 0.10844 0.00144 0.      0.      0.      0.
 0.     ]","[2.8268e-01 5.5352e-01 1.6362e-01 1.8000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",39.322283870225014,1.0201355596419528,0.6431302592285005,1411,car
32,1.3421236465229518,0.018938189840191695,1.4223592712592688,0.012838984930776391,"[0.10476 0.19998 0.20716 0.15924 0.12152 0.08458 0.05762 0.03802 0.02092
 0.0062 ]","[0.25328407 0.48932677 0.25246305 0.00492611 0.         0.
 0.         0.         0.         0.        ]","[0.10338777 0.36282427 0.33630436 0.1641044  0.03282088 0.00055831
 0.         0.         0.         0.        ]","[0.08528 0.37068 0.37448 0.14232 0.02638 0.00086 0.      0.      0.
 0.     ]","[0.2075  0.53364 0.22708 0.03028 0.0015  0.      0.      0.      0.
 0.     ]",129.67726214290184,1.08167943327448,0.04418418242270505,1004,plant
33,3.9387921311324576,0.31688791045060194,4.8870855391651995,0.11227600944107098,"[0.12396 0.1967  0.13574 0.15904 0.1626  0.10976 0.05372 0.03262 0.0177
 0.00816]","[0.01216814 0.16814159 0.23119469 0.58849558 0.         0.
 0.         0.         0.         0.        ]","[5.87496261e-02 1.28168312e-01 2.41679131e-01 1.56825207e-01
 1.50762788e-01 1.79998006e-01 8.36374514e-02 1.79479509e-04
 0.00000000e+00 0.00000000e+00]","[0.04234 0.12504 0.19636 0.2356  0.28752 0.10972 0.00342 0.      0.
 0.     ]","[0.08204 0.2557  0.322   0.26136 0.07712 0.00178 0.      0.      0.
 0.     ]",42.861056768502344,1.3071406019583356,0.3168879104506019,596,handheld
34,1.4546100233887422,0.24046438682005183,52.30241905797749,0.017262612523411495,"[0.23314 0.1852  0.1117  0.0849  0.10342 0.07916 0.0661  0.0666  0.05124
 0.01854]","[0.21846484 0.69779925 0.04884595 0.03488996 0.         0.
 0.         0.         0.         0.        ]","[0.25217877 0.31218714 0.22344096 0.16955507 0.0249287  0.01770935
 0.         0.         0.         0.        ]","[0.30382 0.48542 0.20794 0.00282 0.      0.      0.      0.      0.
 0.     ]","[0.61812 0.37952 0.00236 0.      0.      0.      0.      0.      0.
 0.     ]",91.32176764637428,1.0099804095105014,0.5545681062937856,188,human
35,1.8195448373597094,0.12604317934885262,8.446129849024308,0.012700076902294579,"[0.12572 0.20142 0.1823  0.13678 0.1137  0.0909  0.06984 0.0466  0.0238
 0.00894]","[0.38912645 0.56872327 0.0415394  0.00061087 0.         0.
 0.         0.         0.         0.        ]","[0.18583082 0.4855097  0.25394419 0.06901091 0.0044877  0.00121667
 0.         0.         0.         0.        ]","[0.1493  0.53438 0.3044  0.01192 0.      0.      0.      0.      0.
 0.     ]","[0.3434  0.60134 0.05526 0.      0.      0.      0.      0.      0.
 0.     ]",330.2350843021246,1.0040568722906087,0.252830107065417,1412,car
36,0.4933947237797506,0.014771425716909294,8.158293228109256,0.0034964856871650745,"[0.16704 0.20294 0.15082 0.12034 0.09604 0.0838  0.07306 0.05682 0.0356
 0.01354]","[0.25869316 0.48719908 0.20175774 0.05235002 0.         0.
 0.         0.         0.         0.        ]","[1.50242230e-01 3.92810861e-01 2.40594908e-01 1.23706613e-01
 7.79321757e-02 1.46932754e-02 1.99366016e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.09538 0.49958 0.33462 0.06718 0.00324 0.      0.      0.      0.
 0.     ]","[0.23606 0.62352 0.13866 0.00176 0.      0.      0.      0.      0.
 0.     ]",86.86955960581712,1.049647494098376,0.030667679236912288,1005,plant
37,5.349200569671042,0.041360966689666406,3.5024650862063167,0.03636979800811077,"[0.11558 0.20648 0.17584 0.14266 0.12012 0.09632 0.06588 0.04216 0.0265
 0.00846]","[0.14344262 0.26065574 0.3352459  0.25245902 0.00819672 0.
 0.         0.         0.         0.        ]","[5.07649652e-02 1.78086290e-01 2.83964654e-01 2.33259530e-01
 1.22913051e-01 9.40099336e-02 3.17954242e-02 5.18620470e-03
 1.99469411e-05 0.00000000e+00]","[0.02888 0.1692  0.32636 0.28298 0.1352  0.04674 0.00942 0.00122 0.
 0.     ]","[9.4380e-02 3.6408e-01 3.5976e-01 1.4870e-01 3.0400e-02 2.6600e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",1023.1339479992645,1.387279892462224,0.05354045509150474,597,handheld
