,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,ID,class
11,1.0692551396330627,0.06234472322887598,21.406018386392393,0.00929098512079298,"[0.21976 0.21544 0.12424 0.09514 0.08202 0.0728  0.06776 0.06328 0.04448
 0.01508]","[0.34202454 0.4202454  0.19274029 0.04498978 0.         0.
 0.         0.         0.         0.        ]","[1.0694e-01 2.3666e-01 2.4876e-01 1.5554e-01 1.4100e-01 5.6380e-02
 3.0340e-02 1.2580e-02 1.1700e-02 1.0000e-04]","[0.18368 0.54294 0.24238 0.03012 0.00088 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",125.21839614101026,1.0773620070152836,590,handheld
12,1.2065794401521757,0.05617649569243737,6.203198667064888,0.016364999482786618,"[0.13776 0.18804 0.15618 0.14064 0.12466 0.08754 0.06818 0.05182 0.03364
 0.01154]","[0.3393802  0.23582766 0.33408919 0.08767952 0.00302343 0.
 0.         0.         0.         0.        ]","[0.0565  0.15562 0.20564 0.16482 0.20462 0.08648 0.05578 0.05968 0.01086
 0.     ]","[1.1062e-01 3.3320e-01 3.2508e-01 1.6316e-01 5.9260e-02 8.4200e-03
 2.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",57.99404443576378,1.0239111631235398,1408,winged_vehicle
13,1.274387560869689,0.3002567705817331,6.184650212064988,0.07686980086390888,"[0.12196 0.20114 0.18376 0.14192 0.11752 0.09322 0.0714  0.04266 0.0209
 0.00552]","[0.09279919 0.51724138 0.30983773 0.0801217  0.         0.
 0.         0.         0.         0.        ]","[0.05412 0.1322  0.23728 0.20776 0.14548 0.10992 0.06198 0.04322 0.00804
 0.     ]","[6.8440e-02 3.0978e-01 4.1250e-01 1.9908e-01 1.0180e-02 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",3.096996294262204,1.0580694091603822,100,quadruped
14,2.1507437126635165,0.19580989197854612,12.239141027135734,0.068040924359508,"[0.13284 0.1937  0.18706 0.14422 0.1141  0.08438 0.06496 0.04394 0.02542
 0.00938]","[0.09223301 0.46062567 0.41909385 0.02804746 0.         0.
 0.         0.         0.         0.        ]","[0.04942 0.12964 0.1842  0.21336 0.1851  0.13716 0.06958 0.02852 0.00302
 0.     ]","[0.05892 0.3353  0.36932 0.18538 0.04836 0.00272 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",19.000857567955144,1.0250592046618576,183,human
15,1.2797359803775197,0.04923527818543837,29.186959279246576,0.015161279025811141,"[0.26438 0.19808 0.09542 0.07674 0.08576 0.06828 0.06246 0.06384 0.06002
 0.02502]","[0.36231039 0.4445741  0.15577596 0.03733956 0.         0.
 0.         0.         0.         0.        ]","[0.12968 0.2062  0.25702 0.16916 0.09948 0.0781  0.03798 0.0143  0.00808
 0.     ]","[0.24414 0.5547  0.17944 0.0205  0.00122 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",80.6189406377529,1.0646782220055973,591,handheld
16,1.0194389441675624,0.038690299511761936,2.3533869349837,0.028662164487761675,"[0.09776 0.18738 0.20334 0.18526 0.13654 0.0864  0.05304 0.0303  0.0154
 0.00458]","[0.07048832 0.42845011 0.43354565 0.06751592 0.         0.
 0.         0.         0.         0.        ]","[0.02758 0.1036  0.17856 0.2038  0.19784 0.15896 0.0924  0.03434 0.00292
 0.     ]","[0.03668 0.22266 0.36696 0.2647  0.09746 0.01154 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",11.40284758458166,1.0364007741043038,1000,plant
17,1.454457198683238,0.032623881207648246,7.83279827419612,0.006250210645057881,"[0.15504 0.20936 0.1723  0.14344 0.11636 0.07884 0.05324 0.03698 0.02646
 0.00798]","[0.50322581 0.26359447 0.20046083 0.02534562 0.00737327 0.
 0.         0.         0.         0.        ]","[0.08636 0.29282 0.22004 0.16232 0.1242  0.05024 0.03182 0.03114 0.00106
 0.     ]","[1.8662e-01 5.1300e-01 2.3480e-01 4.8260e-02 1.5800e-02 1.5000e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",696.4038358314224,1.0096986347009687,1409,winged_vehicle
18,0.5837089315404691,0.22710445355256278,72.80627611226781,0.009955850755051628,"[0.28276 0.17702 0.1     0.07318 0.07282 0.05754 0.05808 0.07302 0.07976
 0.02582]","[0.36092097 0.30118233 0.2576229  0.0802738  0.         0.
 0.         0.         0.         0.        ]","[0.14458 0.19952 0.18932 0.1684  0.12856 0.0606  0.04486 0.05494 0.00922
 0.     ]","[0.24632 0.53702 0.21612 0.00054 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",17.741073178472913,1.0053627850413005,184,human
19,3.013972723970339,0.29923806545796594,3.2592990714406156,0.09568417564754972,"[0.11914 0.16958 0.2057  0.17628 0.11992 0.082   0.05762 0.03812 0.02232
 0.00932]","[0.05549793 0.57883817 0.34180498 0.02385892 0.         0.
 0.         0.         0.         0.        ]","[5.5960e-02 9.7880e-02 1.7060e-01 3.1220e-01 1.8062e-01 1.0444e-01
 5.7080e-02 1.8380e-02 2.7400e-03 1.0000e-04]","[7.1540e-02 2.6782e-01 3.6326e-01 2.6742e-01 2.9840e-02 1.2000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",26.441454444379627,1.151399641176338,592,handheld
20,1.4538427947212356,0.07107108523361012,5.439057033787579,0.030123175258688517,"[0.14116 0.2145  0.16722 0.13642 0.1041  0.08084 0.06346 0.0483  0.03284
 0.01116]","[0.39416984 0.4190959  0.15209125 0.03464301 0.         0.
 0.         0.         0.         0.        ]","[0.08848 0.26928 0.27654 0.17132 0.1037  0.06102 0.02228 0.00696 0.00042
 0.     ]","[1.4226e-01 4.8152e-01 3.0326e-01 6.8040e-02 4.7200e-03 2.0000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",29.943218173328,1.041315329191403,1001,plant
21,0.6633968482184404,0.11111601538050575,28.060491155527437,0.0110716645492615,"[0.23494 0.18358 0.10116 0.09372 0.09772 0.06416 0.0597  0.07258 0.07068
 0.02176]","[0.4901088  0.19535114 0.30464886 0.0098912  0.         0.
 0.         0.         0.         0.        ]","[0.13342 0.1948  0.22778 0.21676 0.11232 0.0494  0.03466 0.02732 0.00354
 0.     ]","[2.6258e-01 4.5534e-01 2.6928e-01 1.2660e-02 1.4000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",21.059206353020272,1.0176730723424885,141,human
22,2.0272232876160907,0.05478130785214332,6.985505136146369,0.021743686198998736,"[0.17792 0.21516 0.12766 0.12144 0.11622 0.0787  0.06222 0.05154 0.03544
 0.0137 ]","[0.10160428 0.26069519 0.34625668 0.29144385 0.         0.
 0.         0.         0.         0.        ]","[0.03446 0.1021  0.17186 0.18236 0.1164  0.10122 0.10088 0.08538 0.08692
 0.01842]","[0.05918 0.28028 0.34258 0.21648 0.0872  0.01428 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",155.80666886988323,1.1921728921863641,593,handheld
23,0.6146327113357318,0.12206274473579226,34.57373012809974,0.010301736386471281,"[0.25894 0.20146 0.1113  0.08296 0.0774  0.0637  0.06178 0.07122 0.05244
 0.0188 ]","[0.38071625 0.35151515 0.17024793 0.09752066 0.         0.
 0.         0.         0.         0.        ]","[0.13624 0.22018 0.19534 0.1754  0.1258  0.0523  0.0406  0.04664 0.0075
 0.     ]","[0.23796 0.52096 0.23502 0.00606 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",19.345224408453582,1.0072825661913345,185,human
24,12.501180218697554,0.04724162724362034,1.5869628523481918,0.03685092115609643,"[0.08492 0.19324 0.21474 0.17414 0.12614 0.08688 0.05752 0.03638 0.01982
 0.00622]","[0.17361586 0.50444293 0.31100478 0.01093643 0.         0.
 0.         0.         0.         0.        ]","[0.02756 0.14066 0.24238 0.25732 0.18112 0.10466 0.03758 0.00738 0.00134
 0.     ]","[0.04352 0.33884 0.41882 0.17134 0.02618 0.0013  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",12720.494019494243,1.056972942870346,1002,plant
25,1.3905495222767892,0.02324396043356265,7.0910557070200415,0.004952581962148981,"[0.15968 0.18436 0.17026 0.13976 0.11968 0.08536 0.0593  0.04138 0.02844
 0.01178]","[0.54054054 0.24718468 0.17004505 0.04222973 0.         0.
 0.         0.         0.         0.        ]","[1.0516e-01 3.2858e-01 2.0690e-01 1.3322e-01 1.3888e-01 4.7200e-02
 2.5200e-02 1.4740e-02 1.2000e-04 0.0000e+00]","[0.20092 0.45752 0.24608 0.068   0.02552 0.00196 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",969.2675292862991,1.0090167365440477,1410,winged_vehicle
26,3.471539327356944,0.4341971440017357,6.465495022164846,0.09538205541599723,"[0.1474  0.23008 0.16704 0.12308 0.10208 0.08118 0.06222 0.04584 0.0301
 0.01098]","[0.15225464 0.39257294 0.36816976 0.08700265 0.         0.
 0.         0.         0.         0.        ]","[0.039   0.13328 0.23528 0.22078 0.14706 0.0924  0.06362 0.04944 0.0187
 0.00044]","[0.05834 0.31552 0.40702 0.19108 0.02804 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",40.661232749041545,1.0918894717983134,594,handheld
27,0.5791731518346578,0.1669213088311012,55.161972155106525,0.008673669375299701,"[0.26242 0.18284 0.11794 0.0975  0.07762 0.06186 0.05654 0.0651  0.05922
 0.01896]","[0.26493109 0.57350689 0.08039816 0.08116386 0.         0.
 0.         0.         0.         0.        ]","[0.18612 0.18316 0.18862 0.2004  0.1098  0.03852 0.03108 0.05038 0.01192
 0.     ]","[0.26132 0.50804 0.22512 0.00552 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",22.833220139712648,1.005282559347868,186,human
28,3.3146953748432684,0.04502964678046215,1.335801655654528,0.04258360382721356,"[0.10906 0.21032 0.20598 0.16404 0.11644 0.08128 0.05464 0.0333  0.01874
 0.0062 ]","[0.18799547 0.40062288 0.35815402 0.05322763 0.         0.
 0.         0.         0.         0.        ]","[0.03116 0.12812 0.20636 0.23456 0.19904 0.11794 0.05808 0.0215  0.00324
 0.     ]","[4.3740e-02 2.9674e-01 3.8596e-01 2.0726e-01 5.6080e-02 9.8800e-03
 3.4000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",177.5798430941689,1.1205427811761584,1003,plant
29,1.6240545182890522,0.11094628396102796,32.7457900588765,0.02983277247767776,"[0.23042 0.18496 0.1349  0.10402 0.08548 0.06976 0.06574 0.05584 0.04466
 0.02422]","[0.33189122 0.45673671 0.17058096 0.0407911  0.         0.
 0.         0.         0.         0.        ]","[0.12554 0.1984  0.28166 0.17078 0.13134 0.04794 0.0241  0.01932 0.00092
 0.     ]","[0.24224 0.46052 0.23608 0.05864 0.00252 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",42.556137841134564,1.0331736274997538,187,human
30,2.0264192248243567,0.41762462768391256,7.57079976131765,0.04574037125193592,"[0.13746 0.17708 0.19808 0.15616 0.1142  0.0862  0.05968 0.03852 0.02
 0.01262]","[0.09632315 0.6794407  0.22164682 0.00258933 0.         0.
 0.         0.         0.         0.        ]","[0.07826 0.15416 0.26036 0.30148 0.12584 0.05546 0.02288 0.00102 0.00054
 0.     ]","[0.13142 0.37002 0.40068 0.09602 0.00186 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",35.16706685405577,1.0216238547714125,1411,car
31,5.029887025514512,0.004085372864856137,3.6209879358978987,0.002301562553222121,"[0.11688 0.20496 0.18196 0.16872 0.13848 0.08378 0.0527  0.02944 0.01708
 0.006  ]","[0.0744619  0.12856312 0.49505526 0.30191972 0.         0.
 0.         0.         0.         0.        ]","[0.02148856 0.06709163 0.11165233 0.15990138 0.17170806 0.12993365
 0.11868824 0.12341893 0.07282458 0.02329264]","[0.01828 0.1322  0.263   0.29262 0.20772 0.08252 0.00366 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",212410.87728500366,1.2503527166095973,595,handheld
32,1.5516005069834986,0.013192708919860689,1.4403792775640323,0.009018543985592254,"[0.09758 0.18908 0.20436 0.17222 0.12676 0.08766 0.05794 0.03676 0.02106
 0.00658]","[0.23901214 0.48555881 0.2683131  0.00711595 0.         0.
 0.         0.         0.         0.        ]","[4.6160e-02 1.5056e-01 2.7354e-01 2.4286e-01 1.7028e-01 8.8380e-02
 2.6200e-02 1.9000e-03 1.2000e-04 0.0000e+00]","[0.06736 0.34296 0.41136 0.1522  0.0254  0.00072 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",406.0827200842509,1.0948249728477149,1004,plant
33,3.9387967160401427,0.3168885015619683,4.887093395740461,0.11227621887672051,"[0.12278 0.20714 0.14838 0.15804 0.15542 0.1024  0.0504  0.029   0.01876
 0.00768]","[0.01216814 0.16814159 0.23119469 0.58849558 0.         0.
 0.         0.         0.         0.        ]","[0.03997998 0.03937938 0.10744745 0.1586987  0.15577578 0.09881882
 0.11025025 0.06526527 0.17205205 0.05233233]","[0.05254 0.13084 0.2118  0.25002 0.26546 0.08626 0.00308 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",42.8610465414291,1.3071406019583356,596,handheld
34,1.4577974241284433,0.32586887071255755,52.30243118264512,0.01731937920404864,"[0.23678 0.19834 0.1136  0.09698 0.0909  0.07518 0.06472 0.0618  0.04632
 0.01538]","[0.21846484 0.69779925 0.04884595 0.03488996 0.         0.
 0.         0.         0.         0.        ]","[0.16696 0.21738 0.19502 0.15172 0.19558 0.0389  0.01522 0.0188  0.00042
 0.     ]","[0.30754 0.47448 0.21554 0.00244 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",91.32181194164775,1.0110878206609948,188,human
35,1.7789175742195042,0.12512288858620688,8.32647114060825,0.012317215832987501,"[0.1201  0.19558 0.18256 0.1474  0.1167  0.0907  0.06668 0.04552 0.02586
 0.0089 ]","[0.39695122 0.56036585 0.04207317 0.00060976 0.         0.
 0.         0.         0.         0.        ]","[9.5340e-02 2.3794e-01 3.5882e-01 1.9696e-01 8.0920e-02 2.8340e-02
 1.3400e-03 3.0000e-04 4.0000e-05 0.0000e+00]","[0.1742  0.54758 0.27302 0.0052  0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",328.08773867632704,1.005705654602777,1412,car
36,2.1022823472053886,0.5361358181172343,8.074925350349003,0.0994022496059287,"[0.17018 0.22636 0.1382  0.10792 0.102   0.08664 0.08106 0.05636 0.0242
 0.00708]","[0.21609799 0.28258968 0.3648294  0.13648294 0.         0.
 0.         0.         0.         0.        ]","[0.0834  0.124   0.1488  0.1754  0.17368 0.1264  0.04984 0.07524 0.04246
 0.00078]","[1.0124e-01 3.0694e-01 2.9228e-01 2.3044e-01 6.8940e-02 1.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",8.314350542154031,1.1103201313179907,1413,car
37,5.349229979096294,0.041362732493225585,3.5024684888537734,0.03637050967991627,"[0.11424 0.20598 0.18004 0.1422  0.11732 0.09726 0.06502 0.04262 0.02632
 0.009  ]","[0.14344262 0.26065574 0.3352459  0.25245902 0.00819672 0.
 0.         0.         0.         0.        ]","[0.02560745 0.07778942 0.14248298 0.20445662 0.17085063 0.14733852
 0.08280614 0.06799774 0.06197365 0.01869686]","[2.7400e-02 1.7598e-01 3.4356e-01 2.7724e-01 1.3114e-01 3.7800e-02
 6.7000e-03 1.8000e-04 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",1023.1107832306503,1.3872841268179348,597,handheld
